id,day,event_type,category,region,device,account_age_days,num_prev_listings,prev_reports_30d,verification_level,price,num_images,message_length,contains_off_platform,urgency_words,payment_attempt,time_to_first_response_min,risk_score
1393,3,ad_post,phones,metro,ios,47.6,0,0,2,,1,187,0,0,0,24.9,0.3609235435329312
1864,1,ad_post,fashion,urban,android,31.6,2,0,2,333.02,1,164,0,0,0,7.4,0.3607465213274869
981,3,ad_post,other,metro,android,38.2,4,0,2,154.07,2,88,0,0,0,57.1,0.36047562906883196
897,4,ad_post,other,metro,android,40.8,6,0,2,180.23,0,30,0,0,0,19.0,0.35862113803676
454,2,message_send,other,metro,web,176.6,6,1,2,47.51,4,170,0,0,0,26.2,0.3579918327418296
1312,4,ad_post,fashion,urban,android,252.6,1,0,1,43.28,4,83,0,0,1,14.5,0.3577571760754193
1106,1,ad_post,other,urban,android,27.4,2,0,2,60.57,4,50,0,0,0,46.5,0.35734379956865875
1159,5,ad_post,bikes,metro,web,104.7,2,0,1,157.9,4,216,0,0,0,9.3,0.35433116840074746
567,4,ad_post,furniture,metro,android,169.1,0,0,1,412.84,4,101,0,0,0,23.0,0.3539819675598041
1833,4,ad_post,furniture,rural,android,186.8,2,0,1,85.04,6,46,0,0,0,26.5,0.3523624784310104
1296,1,ad_post,other,rural,ios,247.2,5,0,0,247.44,0,186,0,0,0,6.9,0.35196431076514817
1224,3,ad_post,furniture,metro,android,56.4,2,0,2,89.56,5,168,0,0,0,45.5,0.3507190242469526
1378,2,ad_post,electronics,metro,android,512.5,5,1,1,204.29,2,121,0,1,0,10.6,0.35055606925489374
760,3,ad_post,other,urban,android,136.2,2,0,1,376.25,2,36,0,0,0,11.9,0.3496693193086496
824,1,ad_post,fashion,rural,android,276.1,1,0,0,125.89,4,168,0,0,0,40.0,0.34950131221393393
1421,4,message_send,other,metro,android,224.5,5,0,0,100.74,3,211,0,0,0,103.0,0.3486354865587719
1427,4,ad_post,electronics,urban,android,38.8,1,0,2,327.99,1,105,0,0,0,46.1,0.34782105536103075
969,4,ad_post,other,metro,ios,171.1,3,0,1,99.57,4,103,0,0,0,6.5,0.34722014102735005
998,1,ad_post,electronics,urban,android,40.3,5,0,2,153.86,1,27,0,0,0,22.9,0.3469949566026495
1501,4,ad_post,electronics,urban,android,38.4,1,0,2,125.79,1,102,0,0,0,10.8,0.3469110531304777
1046,5,ad_post,furniture,rural,android,73.5,4,0,2,164.36,2,72,0,0,0,,0.3462132355299164
98,1,ad_post,furniture,,android,161.2,1,0,1,,1,33,0,0,0,14.1,0.34522246458758016
92,3,message_send,other,urban,android,18.7,5,0,2,,4,230,0,0,0,13.4,0.3447336022120374
1992,4,message_send,fashion,urban,web,175.1,2,0,0,,0,166,0,0,0,35.2,0.34445400622871053
846,4,ad_post,fashion,urban,android,36.3,6,0,2,35.02,2,150,0,0,0,5.5,0.34391155651924543
537,2,message_send,electronics,metro,android,243.1,3,0,0,40.11,2,259,0,0,0,7.4,0.3436309275615599
551,1,message_send,electronics,urban,android,143.7,4,0,1,298.15,4,183,0,0,0,6.8,0.34323255778151734
1634,2,message_send,phones,urban,ios,62.9,2,0,2,461.52,4,136,0,0,0,35.6,0.3418126977479821
916,2,ad_post,electronics,,android,74.5,0,0,2,,1,79,0,0,0,10.9,0.34157797891606706
1374,1,ad_post,electronics,metro,web,27.1,2,0,2,153.94,4,108,0,0,0,32.4,0.3415353178819373
243,3,message_send,bikes,metro,ios,189.1,0,0,1,165.16,3,152,0,0,0,5.5,0.3404077228301673
489,5,message_send,fashion,urban,android,141.9,3,0,1,403.57,1,199,0,0,0,14.6,0.34000508249630657
1993,1,message_send,other,metro,web,111.9,4,0,1,185.12,5,158,0,0,0,26.8,0.339424818834936
246,1,message_send,bikes,urban,android,229.5,4,0,0,78.11,0,103,0,0,0,7.1,0.33909507276622414
1454,4,message_send,other,urban,android,129.4,2,0,1,137.33,3,166,0,0,0,,0.33898366802157875
1717,1,ad_post,phones,,android,94.9,2,0,2,218.49,5,0,0,0,0,17.1,0.3389749316063835
40,1,ad_post,electronics,urban,android,47.7,5,0,2,156.1,5,177,0,0,0,12.4,0.33636173164959626
879,3,ad_post,other,metro,android,152.5,3,0,1,10.55,1,89,0,0,0,5.0,0.335907198250513
1225,2,ad_post,other,metro,android,102.2,6,0,2,722.26,6,52,0,0,0,2.5,0.33468181227261073
1072,3,ad_post,fashion,urban,web,105.6,3,0,1,171.4,3,114,0,0,0,15.1,0.3324495227688016
125,4,message_send,furniture,urban,android,131.8,3,0,1,312.21,0,146,0,0,0,1.6,0.33186829260141804
1958,2,ad_post,furniture,urban,ios,63.2,7,0,2,104.56,5,85,0,0,0,22.5,0.33180515947670125
1774,2,ad_post,furniture,metro,android,189.5,0,0,1,299.77,3,25,0,0,0,21.9,0.3317299741799977
353,1,ad_post,other,urban,ios,147.9,4,0,1,,1,29,0,0,0,20.2,0.3309820149795685
96,4,message_send,phones,rural,android,95.3,0,0,2,222.88,3,117,0,0,0,8.9,0.3291454099519404
855,2,ad_post,furniture,urban,ios,46.5,5,0,2,151.07,3,161,0,0,0,45.9,0.3284569482256961
403,4,message_send,fashion,rural,ios,299.0,2,0,0,141.86,3,118,0,0,0,125.1,0.32833257442930114
1729,4,ad_post,phones,rural,web,41.1,1,0,2,112.2,2,60,0,0,0,5.6,0.3280542538119446
636,1,ad_post,electronics,,web,109.4,3,0,1,84.5,2,225,0,0,0,6.8,0.32707013437237453
478,1,message_send,other,metro,android,64.2,6,0,2,462.17,2,202,0,0,0,11.8,0.32596427705456216
1975,2,message_send,furniture,urban,ios,50.4,1,0,2,25.11,2,198,0,0,0,9.3,0.32566148510007553
443,3,ad_post,bikes,metro,ios,227.5,2,0,1,314.96,5,0,0,0,0,14.1,0.3254843958024979
110,1,ad_post,other,urban,android,52.9,6,0,2,442.08,1,12,0,0,0,6.2,0.32525987927771954
653,2,message_send,phones,rural,ios,103.9,4,0,2,135.76,3,114,0,0,0,16.3,0.32340353900993674
1999,3,message_send,other,metro,android,91.4,2,0,2,235.73,4,108,0,0,0,2.3,0.322085938857403
777,4,message_send,other,metro,web,120.5,1,0,1,38.84,2,112,0,0,0,8.1,0.32034493370274375
1293,5,message_send,furniture,metro,ios,89.0,4,0,2,258.66,2,187,0,0,0,6.9,0.31830888132784474
753,4,ad_post,bikes,urban,android,46.8,4,0,2,86.1,0,112,0,0,0,36.2,0.31809133794887456
210,2,ad_post,other,rural,ios,106.8,3,0,2,43.1,4,100,0,0,0,2.9,0.31757421080223724
327,4,ad_post,other,urban,android,34.5,4,0,2,84.53,3,91,0,0,0,149.3,0.31644609524794975
495,5,ad_post,phones,rural,android,86.0,4,0,2,175.64,2,165,0,0,0,7.8,0.3157514999819247
1015,1,message_send,bikes,urban,android,73.6,0,0,2,77.12,4,156,0,0,0,4.2,0.3155759630925185
1704,4,ad_post,other,metro,web,120.2,3,0,1,181.68,0,80,0,0,0,2.4,0.31468173824992646
1703,3,ad_post,other,metro,ios,105.0,3,0,2,89.89,2,12,0,0,0,0.6,0.31344959864553074
1988,4,ad_post,other,metro,android,87.7,3,0,2,98.23,5,130,0,0,0,41.9,0.31237982532717845
900,2,ad_post,fashion,rural,ios,333.9,2,0,0,71.52,5,98,0,0,0,3.9,0.3120111159532472
149,2,ad_post,electronics,metro,ios,289.8,2,0,0,162.18,2,195,0,0,0,,0.31175950518227463
260,5,ad_post,phones,metro,android,312.1,2,0,0,408.62,5,28,0,0,0,16.1,0.3105383945915797
1115,3,ad_post,furniture,urban,ios,265.6,4,0,0,190.01,3,127,0,0,0,31.2,0.30802443132797286
1855,4,ad_post,phones,metro,android,215.5,6,0,1,927.7,2,21,0,0,0,23.3,0.30790990907011384
712,1,ad_post,electronics,urban,web,125.8,4,0,1,111.85,3,35,0,0,0,4.3,0.3078040788020771
644,2,ad_post,other,metro,ios,100.5,5,0,2,306.68,1,54,0,0,0,9.5,0.3076438419152417
586,2,ad_post,electronics,urban,android,74.1,1,0,2,,1,65,0,0,0,7.4,0.3072426282241358
1052,2,ad_post,furniture,urban,android,163.5,3,0,1,132.16,1,35,0,0,0,9.2,0.30528394039092993
785,1,message_send,furniture,urban,android,59.5,0,0,2,17.17,3,123,0,0,0,83.2,0.304493150564101
1686,3,message_send,phones,urban,ios,286.9,3,0,0,316.26,4,116,0,0,0,12.8,0.3035224999940508
1679,2,ad_post,furniture,urban,android,151.9,3,0,1,41.87,3,189,0,0,0,,0.3034801949123271
1221,3,ad_post,other,metro,web,33.9,2,0,2,,1,86,0,0,0,20.6,0.3034184230556864
386,2,ad_post,bikes,urban,android,63.0,4,0,2,116.53,0,113,0,0,0,2.0,0.303146876662149
955,2,ad_post,electronics,metro,android,238.3,2,0,1,,8,43,0,0,0,1.8,0.30204686264362135
1387,5,ad_post,phones,metro,android,267.8,7,0,0,89.35,2,212,0,0,0,9.5,0.3014549365364148
601,5,message_send,other,urban,ios,149.3,3,0,1,146.9,2,219,0,0,0,89.1,0.3014073062397448
1354,2,ad_post,furniture,metro,web,52.9,6,0,2,108.8,4,58,0,0,0,,0.300005184655371
1041,3,ad_post,furniture,metro,web,61.6,3,0,2,134.89,3,0,0,0,0,,0.2988110249220461
1132,2,ad_post,electronics,rural,ios,512.5,4,1,0,417.16,2,167,0,0,0,,0.29808865240030846
394,2,message_send,furniture,metro,android,188.1,0,0,1,76.04,0,113,0,0,0,21.7,0.2959389137400137
525,5,message_send,bikes,urban,android,268.0,2,0,0,,2,195,0,0,0,14.4,0.2950061587213927
926,5,ad_post,electronics,urban,web,44.1,5,0,2,353.4,2,25,0,0,0,12.1,0.29341777575678396
1764,3,message_send,furniture,urban,web,36.9,2,0,2,117.71,5,95,0,0,0,47.0,0.2919416961298027
310,1,ad_post,other,metro,android,78.2,2,0,2,174.7,1,214,0,0,0,28.6,0.29111000839482315
1339,5,message_send,electronics,urban,android,96.0,2,0,2,273.29,3,112,0,0,0,30.4,0.2902330788331961
1606,4,ad_post,phones,urban,android,96.6,1,0,2,291.35,2,12,0,0,0,8.5,0.2897363338576872
71,2,ad_post,phones,,android,216.4,1,0,1,357.67,2,70,0,0,0,5.6,0.28650390257506503
288,2,ad_post,furniture,metro,ios,236.6,3,0,2,148.53,2,13,0,0,1,6.7,0.2863729229136826
1537,4,message_send,electronics,rural,android,129.7,3,0,2,236.97,0,43,0,0,0,45.3,0.2862823229742517
1608,1,ad_post,phones,,android,207.3,2,0,1,,7,193,0,0,0,96.2,0.28554663663252106
692,2,ad_post,furniture,rural,android,119.7,5,0,2,143.59,1,48,0,0,0,5.4,0.2847079851192336
1613,2,message_send,phones,rural,ios,298.5,2,0,0,215.58,1,334,0,0,0,11.3,0.28462732035535787
1278,4,message_send,fashion,rural,web,74.7,5,0,2,93.46,1,151,0,0,0,3.5,0.2838287209602926
1076,5,ad_post,furniture,metro,android,134.2,2,0,2,228.99,7,140,0,0,0,1.6,0.28303437797379083
258,4,ad_post,electronics,urban,ios,370.7,3,0,2,63.87,5,69,1,0,0,9.2,0.2823157781396387
1629,5,message_send,furniture,rural,ios,122.4,2,0,2,19.82,2,218,0,0,0,,0.2814520305433951
1308,3,ad_post,furniture,urban,android,74.2,1,0,2,78.64,2,183,0,0,0,15.9,0.28062613755041926
400,2,message_send,other,metro,android,197.1,2,0,1,83.78,0,84,0,0,0,27.6,0.280584016032186
934,1,ad_post,other,urban,web,128.6,4,0,1,106.6,5,112,0,0,0,50.0,0.2799509817727654
1145,4,ad_post,other,urban,android,176.3,2,0,1,,2,126,0,0,0,7.9,0.27948477865346616
1581,2,message_send,fashion,rural,web,177.0,2,0,1,211.17,0,150,0,0,0,15.8,0.2789329616056086
1101,5,ad_post,electronics,urban,ios,94.9,3,0,2,153.96,2,218,0,0,0,2.9,0.2788669695672922
1615,4,ad_post,furniture,metro,android,96.1,2,0,2,59.09,0,163,0,0,0,23.2,0.27782528539739376
1770,1,ad_post,furniture,metro,ios,134.3,0,0,2,154.18,2,78,0,0,0,24.1,0.27716290013536227
708,5,message_send,other,urban,android,78.9,3,0,2,155.76,1,156,0,0,0,11.2,0.27220603132474197
21,2,ad_post,other,rural,android,142.3,3,0,2,132.58,4,41,0,0,0,6.7,0.27205237513781044
203,5,ad_post,other,rural,web,180.0,1,0,1,295.55,3,96,0,0,0,42.3,0.27070897075610734
213,2,ad_post,other,,ios,143.3,5,0,2,226.71,6,124,0,0,0,8.5,0.27063355423997754
953,3,ad_post,bikes,urban,android,103.2,4,0,2,118.39,2,86,0,0,0,17.3,0.2702098954008356
448,4,message_send,phones,metro,android,252.5,2,0,1,118.37,7,62,0,0,0,5.3,0.2680882219296152
1074,1,ad_post,electronics,metro,android,161.1,2,0,2,156.9,6,45,0,0,0,5.9,0.26804193995451037
499,1,ad_post,bikes,metro,android,246.7,3,0,1,,6,98,0,0,0,29.2,0.2678815584129443
512,1,message_send,furniture,urban,android,83.3,0,0,2,283.72,1,255,0,0,0,4.9,0.2662612329081147
293,5,ad_post,electronics,metro,web,192.3,3,0,1,157.56,3,25,0,0,0,23.4,0.2658683138752814
1489,1,message_send,fashion,urban,web,62.1,7,0,2,154.91,6,226,0,0,0,15.0,0.265029458109787
283,5,ad_post,bikes,rural,android,249.9,1,0,1,111.35,3,112,0,0,0,10.5,0.2648284021381997
1614,2,ad_post,electronics,urban,ios,212.9,5,0,1,91.08,3,144,0,0,0,11.1,0.26418370827454524
1005,1,ad_post,fashion,urban,web,169.8,3,0,1,48.52,3,29,0,0,0,38.6,0.26081150696776145
1670,3,ad_post,electronics,urban,android,320.7,3,0,1,141.69,4,128,0,0,1,10.3,0.2607152356442164
1741,1,message_send,bikes,,android,151.2,3,0,2,164.78,2,77,0,0,0,,0.25734903002558257
578,2,message_send,bikes,urban,android,132.7,4,0,2,39.2,6,113,0,0,0,1.7,0.25637368092968116
1430,3,ad_post,other,,android,338.5,4,0,0,,4,45,0,0,0,,0.2560657616303379
1482,4,ad_post,furniture,urban,android,104.6,0,0,2,204.96,1,140,0,0,0,2.4,0.2558709643519119
1739,1,ad_post,other,urban,android,99.9,1,0,2,156.62,3,158,0,0,0,36.1,0.25531155978531
337,5,ad_post,furniture,urban,android,121.2,4,0,2,79.44,4,58,0,0,0,5.8,0.252566450352424
194,3,ad_post,other,urban,android,206.9,5,0,1,103.9,4,98,0,0,0,16.0,0.25084325151026454
427,3,message_send,bikes,urban,android,119.7,3,0,2,,2,62,0,0,0,92.4,0.2504646634914554
389,3,ad_post,phones,metro,ios,257.5,3,0,1,59.47,3,55,0,0,0,2.0,0.2501690854644409
1954,3,message_send,bikes,urban,web,187.7,2,0,1,379.76,5,167,0,0,0,14.2,0.24651678296907512
564,3,ad_post,bikes,metro,android,549.2,1,1,0,366.36,4,104,0,0,0,77.9,0.2442655282496873
1021,5,message_send,fashion,metro,ios,165.4,3,0,2,176.33,1,183,0,0,0,6.0,0.2437877464863485
1474,2,message_send,other,metro,android,240.6,4,0,1,110.13,3,131,0,0,0,8.9,0.24319225296126293
1275,2,message_send,phones,urban,android,113.0,2,0,2,42.69,3,191,0,0,0,,0.24279881760374403
342,5,ad_post,bikes,urban,android,337.4,2,0,0,,4,51,0,0,0,35.2,0.24190131145771537
1551,2,ad_post,electronics,urban,android,240.1,4,0,1,93.48,3,10,0,0,0,17.5,0.24077769335260601
1108,4,message_send,electronics,urban,android,344.3,1,0,1,343.18,1,70,0,0,1,13.3,0.24052391038569967
1433,5,ad_post,fashion,rural,android,379.5,2,0,0,99.97,3,61,0,0,0,35.6,0.23931938171570852
695,1,ad_post,electronics,urban,android,244.5,2,0,1,330.0,2,26,0,0,0,8.1,0.2391287458069108
561,5,ad_post,electronics,metro,ios,284.7,3,0,1,645.22,2,92,0,0,0,16.2,0.2390565489250887
632,2,message_send,furniture,urban,android,218.2,4,0,1,440.45,2,173,0,0,0,21.0,0.23878785789020832
433,4,message_send,electronics,,android,346.3,3,0,0,158.97,3,231,0,0,0,,0.2367262281979999
794,3,ad_post,other,metro,ios,364.7,2,0,0,128.12,2,75,0,0,0,8.6,0.22995224531744235
206,3,ad_post,electronics,urban,ios,264.2,2,0,1,322.16,2,61,0,0,0,7.5,0.22691079731900793
112,5,ad_post,electronics,urban,ios,260.2,4,0,1,217.23,3,108,0,0,0,,0.22326172499237978
1722,5,ad_post,other,rural,ios,301.5,3,0,1,,4,55,0,0,0,14.9,0.2199928330787801
1431,3,ad_post,furniture,metro,android,280.7,7,0,1,277.8,6,136,0,0,0,4.1,0.21902567092401712
869,3,ad_post,other,rural,android,156.5,6,0,2,126.49,0,155,0,0,0,,0.21812164787748192
629,5,ad_post,furniture,urban,android,135.6,1,0,2,135.51,1,142,0,0,0,13.5,0.2178203311276333
298,4,ad_post,electronics,metro,android,179.1,5,0,2,216.12,3,75,0,0,0,94.7,0.21642360188284157
32,2,ad_post,other,metro,android,171.1,2,0,2,157.22,5,197,0,0,0,10.2,0.21545028341210942
15,4,message_send,other,metro,ios,532.8,6,0,1,829.1,2,219,1,0,0,9.8,0.2147543543400763
1647,2,ad_post,bikes,urban,web,120.6,4,0,2,108.09,4,35,0,0,0,13.2,0.21458691377253267
1656,5,ad_post,electronics,metro,web,355.6,0,0,0,203.71,5,0,0,0,0,86.7,0.20949368027539336
414,2,ad_post,phones,rural,android,295.7,4,0,1,220.55,4,116,0,0,0,23.3,0.20772941672901238
1473,3,message_send,furniture,urban,android,261.6,2,0,1,133.43,4,134,0,0,0,9.8,0.20663715522166337
1784,3,ad_post,bikes,urban,android,175.1,2,0,2,165.11,3,100,0,0,0,3.9,0.20617818689509643
397,3,ad_post,bikes,rural,web,163.7,2,0,2,242.88,3,95,0,0,0,5.1,0.20554531453187247
633,2,ad_post,furniture,urban,ios,197.0,2,0,2,270.69,6,78,0,0,0,7.2,0.20366328223125027
382,5,message_send,electronics,rural,web,248.9,3,0,1,89.05,2,139,0,0,0,40.0,0.19949999878880545
351,2,ad_post,other,metro,ios,194.8,4,0,2,274.23,4,220,0,0,0,10.0,0.1989089704861984
925,2,message_send,other,metro,web,145.8,1,0,2,22.97,4,121,0,0,0,13.5,0.19620560629152867
1612,1,ad_post,phones,metro,web,337.1,3,0,0,158.4,3,138,0,0,0,30.1,0.19298699268520358
1438,2,ad_post,furniture,rural,android,299.8,4,0,1,121.32,3,185,0,0,0,3.9,0.19225625605818844
483,3,message_send,phones,metro,android,306.2,2,0,1,153.34,5,159,0,0,0,21.3,0.1912172932622169
994,4,message_send,bikes,rural,ios,450.3,2,0,1,274.75,3,130,0,0,1,14.8,0.1877944219259122
479,4,message_send,bikes,urban,android,377.9,2,0,0,86.73,2,157,0,0,0,12.6,0.18524005402649596
1036,5,ad_post,other,rural,ios,238.7,1,0,2,,3,58,0,0,0,27.1,0.18464442415640886
278,1,ad_post,bikes,urban,ios,305.1,4,0,1,138.9,4,89,0,0,0,42.3,0.1831262268116819
689,3,ad_post,phones,metro,android,312.8,3,0,1,102.87,5,154,0,0,0,25.5,0.18061524302000587
1306,5,message_send,furniture,metro,android,496.5,6,1,1,39.45,5,204,0,0,0,26.9,0.17928696805522185
757,1,ad_post,other,rural,ios,245.9,1,0,2,196.6,2,46,0,0,0,4.7,0.17824041348834427
546,1,message_send,furniture,metro,ios,220.2,4,0,2,124.07,5,311,0,0,0,9.1,0.17373822743094416
821,1,message_send,bikes,rural,android,248.1,3,0,2,,1,97,0,0,0,23.8,0.167051311463524
1791,4,ad_post,other,metro,ios,381.1,6,0,1,396.47,5,102,0,0,0,12.6,0.14504406202753847
1337,5,ad_post,furniture,urban,android,343.9,0,0,1,90.36,5,202,0,0,0,29.1,0.1346952070374197
775,2,ad_post,electronics,,android,390.9,6,0,1,,3,0,0,0,0,30.6,0.134478004705072
1771,4,ad_post,other,metro,ios,390.1,4,0,1,77.85,2,95,0,0,0,8.9,0.12621568680080006
41,1,ad_post,furniture,metro,ios,323.2,4,0,2,63.59,5,0,0,0,0,9.2,0.12462784149700278
533,2,ad_post,other,metro,web,258.4,1,0,2,108.32,4,91,0,0,0,,0.11534042718587847
465,3,ad_post,phones,metro,android,315.5,4,0,2,136.46,2,32,0,0,0,,0.112745988189594
651,4,ad_post,phones,urban,ios,435.6,4,1,2,40.63,1,136,0,0,0,525.3,0.09688890970205334
72,4,ad_post,other,metro,android,518.2,5,0,0,86.15,2,158,0,0,0,3.2,0.09550240624972132
1241,3,ad_post,bikes,,web,496.3,7,0,0,62.62,4,103,0,0,0,43.0,0.09262126673160312
306,5,ad_post,phones,urban,ios,530.8,4,0,0,98.52,4,98,0,0,0,23.2,0.09223022397136882
1383,3,ad_post,electronics,metro,android,474.1,1,0,1,75.09,4,156,0,0,0,13.8,0.08469234952096406
395,3,ad_post,phones,,ios,465.0,2,0,1,107.16,1,132,0,0,0,54.2,0.08222394891328391
936,4,ad_post,furniture,,ios,489.4,2,0,1,144.37,1,37,0,0,0,9.0,0.08031835803796815
964,5,ad_post,electronics,metro,ios,712.4,6,1,1,461.86,2,0,0,0,0,15.0,0.07622660030845933
1680,2,ad_post,phones,urban,ios,460.0,3,0,1,163.63,1,123,0,0,0,,0.07586349354429055
594,3,ad_post,other,urban,android,547.0,4,0,0,,3,179,0,0,0,23.1,0.07199306836605102
1533,2,ad_post,bikes,metro,android,624.1,2,0,1,285.46,2,107,0,0,1,7.8,0.06838348154569425
371,2,message_send,fashion,,ios,817.1,4,0,1,244.97,3,143,1,0,0,3.7,0.05773137207000634
1618,2,message_send,phones,urban,android,603.7,1,0,0,109.43,1,141,0,0,0,12.9,0.05580092355395066
319,5,message_send,other,metro,android,700.4,2,0,1,,2,115,0,0,1,29.6,0.040444300026579186
94,2,ad_post,bikes,urban,web,696.9,2,0,0,69.6,4,88,0,0,0,15.3,0.028555253719797273
1234,1,message_send,other,metro,web,785.7,7,0,1,125.78,2,167,0,0,1,13.0,0.017586496193275604
496,1,message_send,bikes,,web,873.2,1,0,0,289.75,1,175,0,0,0,4.3,0.011631690522895206
917,3,message_send,other,metro,web,1213.1,5,0,0,20.54,6,161,0,0,1,8.8,0.0030224095470976937
169,2,ad_post,bikes,metro,ios,1367.4,3,0,2,15.06,4,32,1,0,0,19.4,0.001545299265343333
